framewise_displacement	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	eddy_stdevs	original_file	grad_x	grad_y	grad_z	bval	image_mean	series_b0_mean	series_b0_correction	DWIDenoise_pre	DWIDenoise_post	DWIDenoise_change
0.29755136413500005	0.1807378694	-0.04028797333	-0.1189353506	0.0134444274	-0.0005050017498	0.007894095033	21.8043318	sub-01_dwi.nii.gz	-0.147707	0.73191	0.6652	1000.0	39.22094509952028	119.6546819508779	1.0	39.21623662485828	39.22094509952028	0.0744927659837896
0.20420448444500003	0.1630814518	0.06648453088	-0.1088173918	0.01300866064	-0.0003938990121	0.008740377612	2.8067750000000005	sub-01_dwi.nii.gz	0.888001	0.416605	-0.194667	1000.0	39.53839824801164	119.6546819508779	1.0	39.53486505279195	39.53839824801164	0.0736707777658539
0.240765507578	0.1678121215	-0.06935646714	-0.1242250241	0.01349840779	-8.331602293999998e-05	0.0078449836	-2.156161732	sub-01_dwi.nii.gz	-0.562541	0.232286	0.793468	1000.0	39.60365458486897	119.6546819508779	1.0	39.60511111996882	39.60365458486897	0.0736390757081828
0.104137341622	0.1555729485	-0.02126362518	-0.1269337518	0.01406280976	6.23127853e-05	0.007956884801	-3.04918463	sub-01_dwi.nii.gz	-0.380021	0.142786	-0.913891	1000.0	39.63323047124084	119.6546819508779	1.0	39.63158459998583	39.63323047124084	0.0738048769133127
0.19750072757000003	0.1532153636	0.1492481282	-0.1240961983	0.01408459153	0.0004652802891	0.007945757358999998	3.88784644	sub-01_dwi.nii.gz	0.30526	0.199154	-0.931211	1000.0	39.80322530026687	119.6546819508779	1.0	39.80471518034297	39.80322530026687	0.0734085139415382
0.21868054462700007	0.1712029699	0.005124360823	-0.1227447298	0.01421351731	1.77340371e-05	0.008473639376	-2.8885780000000003	sub-01_dwi.nii.gz	0.332657	0.129893	0.934059	1000.0	39.61354727968267	119.6546819508779	1.0	39.61866784474206	39.61354727968267	0.0735551594906619
0.19000845102799996	0.144754502	-0.02193700771	-0.125148931	0.01342012547	0.001193550765	0.009186319076	-3.5175973299999996	sub-01_dwi.nii.gz	0.963395	0.264696	0.0425013	1000.0	39.63244995913472	119.6546819508779	1.0	39.63524394132653	39.63244995913472	0.0736274235426837
0.10570752738	0.1444159508	0.01742356277	-0.1394136133	0.01338561345	0.001580258249	0.008572664112	1.2504442900000008	sub-01_dwi.nii.gz	-0.959161	0.205135	-0.194755	1000.0	39.75835381697955	119.6546819508779	1.0	39.75526480123299	39.75835381697955	0.0731716404202581
0.22335443282000003	0.1648635072	-0.127002907	-0.1155862936	0.01371668652	0.001525123604	0.008879518136	14.947656099999998	sub-01_dwi.nii.gz	-0.453201	0.888938	0.0663179	1000.0	39.21648109451891	119.6546819508779	1.0	39.20863670989229	39.21648109451891	0.0744601695682604
0.24344139057999992	0.1780116147	0.03723378353	-0.1196619023	0.01464622281	0.001506831031	0.00917130895	19.218006369999998	sub-01_dwi.nii.gz	-0.772941	0.628184	-0.0891407	1000.0	39.50337978663655	119.6546819508779	1.0	39.4996589781746	39.50337978663655	0.0738605137614636
